MAE,RMSE,R2,method,abl,subset,seed,z_dim,beta,like,misspec
0.5127597346756919,0.6064430476979997,0.9991399513271504,MB-GIB,capacity_beta_like,,4,8.0,0.01,student_t,
0.6563834313808973,0.79615850624268,0.9985176796673247,MB-VIB,capacity_beta_like,,4,8.0,0.01,student_t,
0.5127597346756919,0.6064430476979997,0.9991399513271504,MB-GIB,capacity_beta_like,,4,8.0,0.01,laplace,
0.7480131052746212,1.042379446632202,0.9974590585041285,MB-VIB,capacity_beta_like,,4,8.0,0.01,laplace,
0.5127597346756919,0.6064430476979997,0.9991399513271504,MB-GIB,capacity_beta_like,,4,16.0,0.001,student_t,
0.6082791356769001,0.7827552709303742,0.9985671689368246,MB-VIB,capacity_beta_like,,4,16.0,0.001,student_t,
0.5127597346756919,0.6064430476979997,0.9991399513271504,MB-GIB,capacity_beta_like,,4,16.0,0.001,laplace,
0.5597493464730418,0.7362464004575092,0.9987323792029288,MB-VIB,capacity_beta_like,,4,16.0,0.001,laplace,
0.5127597346756919,0.6064430476979997,0.9991399513271504,MB-GIB,capacity_beta_like,,4,16.0,0.003,student_t,
0.7114793110198021,0.8413274567608284,0.9983447137348349,MB-VIB,capacity_beta_like,,4,16.0,0.003,student_t,
0.5127597346756919,0.6064430476979997,0.9991399513271504,MB-GIB,capacity_beta_like,,4,16.0,0.003,laplace,
0.8785642806309544,1.144030332517017,0.9969393190143344,MB-VIB,capacity_beta_like,,4,16.0,0.003,laplace,
0.5127597346756919,0.6064430476979997,0.9991399513271504,MB-GIB,capacity_beta_like,,4,16.0,0.01,student_t,
0.6313406846834501,0.8749033423293955,0.9982099583420478,MB-VIB,capacity_beta_like,,4,16.0,0.01,student_t,
0.5127597346756919,0.6064430476979997,0.9991399513271504,MB-GIB,capacity_beta_like,,4,16.0,0.01,laplace,
1.0092447049612978,1.3288437885849305,0.995870562967406,MB-VIB,capacity_beta_like,,4,16.0,0.01,laplace,
0.5678007150383273,0.6858649368454323,0.998899930334534,MB-GIB(misspec),mb_misspec,,4,,,,drop_one
1.119990761940925,1.3990376204545636,0.9954227801506712,MB-VIB(misspec),mb_misspec,,4,,,,drop_one
0.5098540380413131,0.603579587361104,0.9991480539878489,MB-GIB(misspec),mb_misspec,,4,,,,add_nonmb
1.1174167127389192,1.3112520093024305,0.9959791736242206,MB-VIB(misspec),mb_misspec,,4,,,,add_nonmb
1.0839092727453339,1.37354970181811,0.9959793572375776,MB-GIB,scope,parent,5,,,,
1.8243564043295015,2.4221924652250766,0.9874967179797345,MB-VIB,scope,parent,5,,,,
1.0844660953687515,1.3742153189550375,0.9959754595159865,BN,scope,parent,5,,,,
1.6330822264207825,2.1684118141185906,0.9899794800042011,PureDNN,scope,parent,5,,,,
2.5124505208438275,2.996449713533665,0.980865341443773,IIB-style,scope,parent,5,,,,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,scope,mb,5,,,,
0.9937779031997636,1.2140879163644065,0.9968587174428011,MB-VIB,scope,mb,5,,,,
41.929077416499666,46.91497683134596,-3.690614500857686,BN,scope,mb,5,,,,
1.0530410395613847,1.2792714633284163,0.9965123559535566,PureDNN,scope,mb,5,,,,
0.6021788027892233,0.8243829471915184,0.9985516793307523,IIB-style,scope,mb,5,,,,
0.3480038181503838,0.4430563615170603,0.9995816645362888,MB-GIB,scope,global,5,,,,
0.652555860287635,0.9477813749350186,0.9980856423879378,MB-VIB,scope,global,5,,,,
41.929077416499666,46.91497683134596,-3.690614500857686,BN,scope,global,5,,,,
0.9136428249641306,1.1608527531024881,0.9971281549701934,PureDNN,scope,global,5,,,,
1.763302256989607,2.0845050517335886,0.9907399648891566,IIB-style,scope,global,5,,,,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,capacity_beta_like,,5,4.0,0.001,student_t,
1.178276524495471,1.4277086358285282,0.995656039151451,MB-VIB,capacity_beta_like,,5,4.0,0.001,student_t,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,capacity_beta_like,,5,4.0,0.001,laplace,
42.034010436784136,47.00699505588679,-3.7090327261468197,MB-VIB,capacity_beta_like,,5,4.0,0.001,laplace,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,capacity_beta_like,,5,4.0,0.003,student_t,
1.1470419649775072,1.3416130483888078,0.9961641529972818,MB-VIB,capacity_beta_like,,5,4.0,0.003,student_t,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,capacity_beta_like,,5,4.0,0.003,laplace,
1.1103872714029106,1.3350861995890904,0.9962013844393915,MB-VIB,capacity_beta_like,,5,4.0,0.003,laplace,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,capacity_beta_like,,5,4.0,0.01,student_t,
0.5258298049615011,0.6809321879524343,0.9990118691524473,MB-VIB,capacity_beta_like,,5,4.0,0.01,student_t,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,capacity_beta_like,,5,4.0,0.01,laplace,
1.2298018417635492,1.4677984754112308,0.9954086585256751,MB-VIB,capacity_beta_like,,5,4.0,0.01,laplace,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,capacity_beta_like,,5,8.0,0.001,student_t,
0.6288459672227742,0.8244998493448245,0.9985512685415429,MB-VIB,capacity_beta_like,,5,8.0,0.001,student_t,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,capacity_beta_like,,5,8.0,0.001,laplace,
0.7311503469797239,0.9280513648547155,0.998164515349479,MB-VIB,capacity_beta_like,,5,8.0,0.001,laplace,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,capacity_beta_like,,5,8.0,0.003,student_t,
0.6122905933671091,0.7450743917446436,0.9988169420908427,MB-VIB,capacity_beta_like,,5,8.0,0.003,student_t,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,capacity_beta_like,,5,8.0,0.003,laplace,
1.2694386498840393,1.474140127052433,0.9953688988607191,MB-VIB,capacity_beta_like,,5,8.0,0.003,laplace,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,capacity_beta_like,,5,8.0,0.01,student_t,
0.7921752836051499,1.053007356076134,0.9976369683440904,MB-VIB,capacity_beta_like,,5,8.0,0.01,student_t,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,capacity_beta_like,,5,8.0,0.01,laplace,
1.0065460983128793,1.320888192754361,0.9962817477822671,MB-VIB,capacity_beta_like,,5,8.0,0.01,laplace,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,capacity_beta_like,,5,16.0,0.001,student_t,
0.553613878578118,0.7045841557397058,0.9989420321385554,MB-VIB,capacity_beta_like,,5,16.0,0.001,student_t,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,capacity_beta_like,,5,16.0,0.001,laplace,
0.5730462513412049,0.7418452798884856,0.9988271744865249,MB-VIB,capacity_beta_like,,5,16.0,0.001,laplace,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,capacity_beta_like,,5,16.0,0.003,student_t,
0.7636944039657629,0.9614009456896055,0.9980302286363191,MB-VIB,capacity_beta_like,,5,16.0,0.003,student_t,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,capacity_beta_like,,5,16.0,0.003,laplace,
0.5915855858531258,0.7704962049743136,0.9987348333439489,MB-VIB,capacity_beta_like,,5,16.0,0.003,laplace,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,capacity_beta_like,,5,16.0,0.01,student_t,
0.6027074592365202,0.7583539570106519,0.9987743946618398,MB-VIB,capacity_beta_like,,5,16.0,0.01,student_t,
0.34772687576871647,0.4425071145686374,0.9995827010954121,MB-GIB,capacity_beta_like,,5,16.0,0.01,laplace,
1.817311715589487,2.0399980442886214,0.9911311720156905,MB-VIB,capacity_beta_like,,5,16.0,0.01,laplace,
0.6077458269008091,0.7732010482170847,0.9987259349636681,MB-GIB(misspec),mb_misspec,,5,,,,drop_one
1.176830211380057,1.4650171849635227,0.9954260420504272,MB-VIB(misspec),mb_misspec,,5,,,,drop_one
0.3480038181503838,0.4430563615170603,0.9995816645362888,MB-GIB(misspec),mb_misspec,,5,,,,add_nonmb
1.7768697466478056,2.1834803141589676,0.9898397290200683,MB-VIB(misspec),mb_misspec,,5,,,,add_nonmb
0.9325609794492812,1.1640345104374032,0.9979447999699297,MB-GIB,scope,parent,6,,,,
1.2531139471101878,1.5486857892459407,0.9963621146167594,MB-VIB,scope,parent,6,,,,
1.030612282781221,1.2878172517080702,0.9974844621136101,BN,scope,parent,6,,,,
3.7464787328599964,5.1774154257393095,0.9593417752741309,PureDNN,scope,parent,6,,,,
3.2378034574982553,4.16791957470081,0.9736511875896245,IIB-style,scope,parent,6,,,,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,scope,mb,6,,,,
0.6598328817407417,0.7985176374215796,0.9990328553992953,MB-VIB,scope,mb,6,,,,
45.741771440603934,52.21456084441984,-3.1352868908971114,BN,scope,mb,6,,,,
2.0198843261095116,2.497991982321436,0.9905353520263525,PureDNN,scope,mb,6,,,,
1.9477814866246368,2.344220564399,0.9916647366042216,IIB-style,scope,mb,6,,,,
0.41766041065399384,0.5327277264109738,0.9995695398162379,MB-GIB,scope,global,6,,,,
1.1573903691870173,1.4527904254865944,0.9967986856356509,MB-VIB,scope,global,6,,,,
45.741771440603934,52.21456084441984,-3.1352868908971114,BN,scope,global,6,,,,
0.5326777441701683,0.6728534792457618,0.9993133057826916,PureDNN,scope,global,6,,,,
0.5044911903523518,0.6436895773492388,0.9993715433306288,IIB-style,scope,global,6,,,,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,capacity_beta_like,,6,4.0,0.001,student_t,
0.6992118771702769,0.9715072638479838,0.9985684237342884,MB-VIB,capacity_beta_like,,6,4.0,0.001,student_t,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,capacity_beta_like,,6,4.0,0.001,laplace,
0.6537934392206526,0.8612651439426955,0.9988748870381381,MB-VIB,capacity_beta_like,,6,4.0,0.001,laplace,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,capacity_beta_like,,6,4.0,0.003,student_t,
0.861089097808482,1.1094398596425232,0.9981330619145434,MB-VIB,capacity_beta_like,,6,4.0,0.003,student_t,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,capacity_beta_like,,6,4.0,0.003,laplace,
0.6450072846953719,0.816394272895183,0.9989890672079373,MB-VIB,capacity_beta_like,,6,4.0,0.003,laplace,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,capacity_beta_like,,6,4.0,0.01,student_t,
1.0183428313261822,1.3256910487208657,0.9973343260184439,MB-VIB,capacity_beta_like,,6,4.0,0.01,student_t,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,capacity_beta_like,,6,4.0,0.01,laplace,
0.5363385148096718,0.6865174992773668,0.9992851324081305,MB-VIB,capacity_beta_like,,6,4.0,0.01,laplace,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,capacity_beta_like,,6,8.0,0.001,student_t,
0.7829343050847762,1.0193276861843243,0.9984240224522465,MB-VIB,capacity_beta_like,,6,8.0,0.001,student_t,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,capacity_beta_like,,6,8.0,0.001,laplace,
0.9089948427290295,1.181958040166512,0.9978810217263847,MB-VIB,capacity_beta_like,,6,8.0,0.001,laplace,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,capacity_beta_like,,6,8.0,0.003,student_t,
0.3549466878500933,0.45553433330201454,0.9996852508141982,MB-VIB,capacity_beta_like,,6,8.0,0.003,student_t,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,capacity_beta_like,,6,8.0,0.003,laplace,
1.4534443267258117,1.8317716672596647,0.9949106178769066,MB-VIB,capacity_beta_like,,6,8.0,0.003,laplace,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,capacity_beta_like,,6,8.0,0.01,student_t,
1.6859987351946766,2.306256996573621,0.9919325220438433,MB-VIB,capacity_beta_like,,6,8.0,0.01,student_t,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,capacity_beta_like,,6,8.0,0.01,laplace,
0.8413203735474309,1.1803008773306538,0.9978869593828568,MB-VIB,capacity_beta_like,,6,8.0,0.01,laplace,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,capacity_beta_like,,6,16.0,0.001,student_t,
1.4452522544834543,1.8161710562578626,0.99499693799068,MB-VIB,capacity_beta_like,,6,16.0,0.001,student_t,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,capacity_beta_like,,6,16.0,0.001,laplace,
0.5753074949976048,0.7179709506198722,0.999218127153137,MB-VIB,capacity_beta_like,,6,16.0,0.001,laplace,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,capacity_beta_like,,6,16.0,0.003,student_t,
0.852930342750469,1.1279555661391498,0.9980702263647943,MB-VIB,capacity_beta_like,,6,16.0,0.003,student_t,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,capacity_beta_like,,6,16.0,0.003,laplace,
0.5220501441549954,0.7443305996804214,0.9991596617498524,MB-VIB,capacity_beta_like,,6,16.0,0.003,laplace,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,capacity_beta_like,,6,16.0,0.01,student_t,
1.3602795664530591,1.6431686158472456,0.9959046912609356,MB-VIB,capacity_beta_like,,6,16.0,0.01,student_t,
0.36917834124641824,0.4723392396714117,0.9996615999350982,MB-GIB,capacity_beta_like,,6,16.0,0.01,laplace,
0.5146373411443627,0.6449807477882499,0.9993690195721694,MB-VIB,capacity_beta_like,,6,16.0,0.01,laplace,
0.7436670615131171,0.9435894778021375,0.9986495187341319,MB-GIB(misspec),mb_misspec,,6,,,,drop_one
1.3957943817250602,1.8338635188512724,0.994898987266835,MB-VIB(misspec),mb_misspec,,6,,,,drop_one
0.41766041065399384,0.5327277264109738,0.9995695398162379,MB-GIB(misspec),mb_misspec,,6,,,,add_nonmb
1.595729178319738,1.9443008340126815,0.9942661106186621,MB-VIB(misspec),mb_misspec,,6,,,,add_nonmb
0.8797082199147723,1.033115413369285,0.9967261038365826,MB-GIB,scope,parent,7,,,,
2.0844487195552306,2.618436399805127,0.9789694186399635,MB-VIB,scope,parent,7,,,,
0.9145781959653039,1.0729316125857085,0.9964688895518308,BN,scope,parent,7,,,,
1.1385523820149874,1.4109710020950437,0.9938933448477018,PureDNN,scope,parent,7,,,,
1.2416301373374958,1.4945588018307825,0.9931483805714775,IIB-style,scope,parent,7,,,,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,scope,mb,7,,,,
2.003379046750706,2.2830010012969164,0.9840125417638947,MB-VIB,scope,mb,7,,,,
43.49583606254578,47.094576655884204,-5.803133817450632,BN,scope,mb,7,,,,
1.2121113940735195,1.4359385696172269,0.9936753144109842,PureDNN,scope,mb,7,,,,
0.6449192629830394,0.7866884813753232,0.9981016652330292,IIB-style,scope,mb,7,,,,
0.3105807513026328,0.3953379142411972,0.9995205932414089,MB-GIB,scope,global,7,,,,
1.0898979163316649,1.4361455569348607,0.9936734909011397,MB-VIB,scope,global,7,,,,
43.49583606254578,47.094576655884204,-5.803133817450632,BN,scope,global,7,,,,
0.7309418357228039,0.903250912342066,0.9974974426611608,PureDNN,scope,global,7,,,,
0.9341743963926742,1.1703248551553653,0.9957987349981989,IIB-style,scope,global,7,,,,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,capacity_beta_like,,7,4.0,0.001,student_t,
0.5833047544889826,0.7533368751572332,0.9982592128523685,MB-VIB,capacity_beta_like,,7,4.0,0.001,student_t,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,capacity_beta_like,,7,4.0,0.001,laplace,
0.6964134148199658,0.8775719925319806,0.9976377126308152,MB-VIB,capacity_beta_like,,7,4.0,0.001,laplace,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,capacity_beta_like,,7,4.0,0.003,student_t,
1.2770177571380263,1.5591577360577416,0.9925432887359438,MB-VIB,capacity_beta_like,,7,4.0,0.003,student_t,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,capacity_beta_like,,7,4.0,0.003,laplace,
1.0570771964457915,1.3075837320546004,0.9947554740744646,MB-VIB,capacity_beta_like,,7,4.0,0.003,laplace,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,capacity_beta_like,,7,4.0,0.01,student_t,
0.6627754407219488,0.8487417829784982,0.997790375968883,MB-VIB,capacity_beta_like,,7,4.0,0.01,student_t,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,capacity_beta_like,,7,4.0,0.01,laplace,
0.6037716012127362,0.7782443181123041,0.9981421992396075,MB-VIB,capacity_beta_like,,7,4.0,0.01,laplace,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,capacity_beta_like,,7,8.0,0.001,student_t,
0.9610345422465961,1.1806200321192655,0.9957244940545624,MB-VIB,capacity_beta_like,,7,8.0,0.001,student_t,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,capacity_beta_like,,7,8.0,0.001,laplace,
0.9015623677715512,1.1371834482566343,0.9960333098401637,MB-VIB,capacity_beta_like,,7,8.0,0.001,laplace,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,capacity_beta_like,,7,8.0,0.003,student_t,
1.572286191383995,1.9497614930830023,0.9883391503149349,MB-VIB,capacity_beta_like,,7,8.0,0.003,student_t,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,capacity_beta_like,,7,8.0,0.003,laplace,
1.517601455428844,1.8361875362442304,0.9896580772525553,MB-VIB,capacity_beta_like,,7,8.0,0.003,laplace,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,capacity_beta_like,,7,8.0,0.01,student_t,
2.361039711187539,2.797064782673794,0.9760021535944626,MB-VIB,capacity_beta_like,,7,8.0,0.01,student_t,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,capacity_beta_like,,7,8.0,0.01,laplace,
0.6853705755958812,0.8669483633695103,0.9976945607581404,MB-VIB,capacity_beta_like,,7,8.0,0.01,laplace,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,capacity_beta_like,,7,16.0,0.001,student_t,
0.9905798216310059,1.2545182966503754,0.9951725118269209,MB-VIB,capacity_beta_like,,7,16.0,0.001,student_t,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,capacity_beta_like,,7,16.0,0.001,laplace,
0.9908366418187613,1.2098356288219994,0.9955102727436981,MB-VIB,capacity_beta_like,,7,16.0,0.001,laplace,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,capacity_beta_like,,7,16.0,0.003,student_t,
1.0632791580863936,1.3027520561856751,0.9947941607480209,MB-VIB,capacity_beta_like,,7,16.0,0.003,student_t,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,capacity_beta_like,,7,16.0,0.003,laplace,
0.8871910694194775,1.074354126493824,0.9964595201130025,MB-VIB,capacity_beta_like,,7,16.0,0.003,laplace,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,capacity_beta_like,,7,16.0,0.01,student_t,
1.7244589215692196,2.1512862908064547,0.9858040768904672,MB-VIB,capacity_beta_like,,7,16.0,0.01,student_t,
0.3103932716709923,0.39505189014260944,0.9995212866850564,MB-GIB,capacity_beta_like,,7,16.0,0.01,laplace,
1.8179790471321757,2.0573308326356616,0.9870169870997866,MB-VIB,capacity_beta_like,,7,16.0,0.01,laplace,
0.6328702134683177,0.7929858948869598,0.9980711513832227,MB-GIB(misspec),mb_misspec,,7,,,,drop_one
1.8989209809899876,2.3214978142655105,0.9834688229488475,MB-VIB(misspec),mb_misspec,,7,,,,drop_one
0.3105807513026328,0.3953379142411972,0.9995205932414089,MB-GIB(misspec),mb_misspec,,7,,,,add_nonmb
1.5045119701405083,2.0272685634184318,0.9873936375124395,MB-VIB(misspec),mb_misspec,,7,,,,add_nonmb
0.8527599861855183,1.0603942599969172,0.9979976803044364,MB-GIB,scope,parent,8,,,,
1.9899309228184143,2.5066225042964576,0.9888113792891622,MB-VIB,scope,parent,8,,,,
0.8444624108794829,1.0578963274020412,0.9980071027781455,BN,scope,parent,8,,,,
1.0506067652156375,1.2362485260244955,0.9972784879820045,PureDNN,scope,parent,8,,,,
1.0920386890732023,1.2763303766387653,0.9970991525279207,IIB-style,scope,parent,8,,,,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,scope,mb,8,,,,
1.1274524068434884,1.4127533824432412,0.9964458856685361,MB-VIB,scope,mb,8,,,,
42.08070964728863,47.936705043696634,-3.091994500579677,BN,scope,mb,8,,,,
0.97249421952972,1.1777816571103867,0.9975298219659386,PureDNN,scope,mb,8,,,,
0.6283033934787919,0.7549134263167874,0.9989851707369148,IIB-style,scope,mb,8,,,,
0.2968908424492032,0.3683560353465698,0.999758379230667,MB-GIB,scope,global,8,,,,
0.4583102696574556,0.5651735187658853,0.9994311964576427,MB-VIB,scope,global,8,,,,
42.08070964728863,47.936705043696634,-3.091994500579677,BN,scope,global,8,,,,
0.5234297094893577,0.6482614248844881,0.9992516598583456,PureDNN,scope,global,8,,,,
0.8124953660384918,0.9970030207882178,0.9982299251510803,IIB-style,scope,global,8,,,,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,capacity_beta_like,,8,4.0,0.001,student_t,
0.5065232018546699,0.6403043520714545,0.9992699180855786,MB-VIB,capacity_beta_like,,8,4.0,0.001,student_t,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,capacity_beta_like,,8,4.0,0.001,laplace,
0.652625463712646,0.7892974078471292,0.9988906207565762,MB-VIB,capacity_beta_like,,8,4.0,0.001,laplace,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,capacity_beta_like,,8,4.0,0.003,student_t,
0.7395536778472988,0.9099387677156334,0.9985255738671814,MB-VIB,capacity_beta_like,,8,4.0,0.003,student_t,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,capacity_beta_like,,8,4.0,0.003,laplace,
0.6318742741952483,0.7823557544250705,0.998910048319323,MB-VIB,capacity_beta_like,,8,4.0,0.003,laplace,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,capacity_beta_like,,8,4.0,0.01,student_t,
0.4671149277612123,0.5712957245189534,0.9994188066577903,MB-VIB,capacity_beta_like,,8,4.0,0.01,student_t,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,capacity_beta_like,,8,4.0,0.01,laplace,
0.4396048770995508,0.5477284476842453,0.9994657687626666,MB-VIB,capacity_beta_like,,8,4.0,0.01,laplace,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,capacity_beta_like,,8,8.0,0.001,student_t,
0.9039072572855059,1.1599842151806643,0.9976039115713444,MB-VIB,capacity_beta_like,,8,8.0,0.001,student_t,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,capacity_beta_like,,8,8.0,0.001,laplace,
0.5568651971041211,0.7048266781971947,0.9991153665621859,MB-VIB,capacity_beta_like,,8,8.0,0.001,laplace,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,capacity_beta_like,,8,8.0,0.003,student_t,
1.010735989407319,1.185614917554115,0.997496855085653,MB-VIB,capacity_beta_like,,8,8.0,0.003,student_t,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,capacity_beta_like,,8,8.0,0.003,laplace,
0.39479578512327174,0.5011110805307478,0.9995528361417091,MB-VIB,capacity_beta_like,,8,8.0,0.003,laplace,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,capacity_beta_like,,8,8.0,0.01,student_t,
1.1384852050237018,1.449920629357544,0.9962564198060985,MB-VIB,capacity_beta_like,,8,8.0,0.01,student_t,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,capacity_beta_like,,8,8.0,0.01,laplace,
0.46522418247441033,0.5796842694947533,0.9994016136011,MB-VIB,capacity_beta_like,,8,8.0,0.01,laplace,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,capacity_beta_like,,8,16.0,0.001,student_t,
2.415848191755743,3.0023945600677293,0.9839478129440256,MB-VIB,capacity_beta_like,,8,16.0,0.001,student_t,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,capacity_beta_like,,8,16.0,0.001,laplace,
0.7112116149444984,0.8674645049381505,0.9986600082965091,MB-VIB,capacity_beta_like,,8,16.0,0.001,laplace,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,capacity_beta_like,,8,16.0,0.003,student_t,
1.2578457038939614,1.5952463297247186,0.9954683726312452,MB-VIB,capacity_beta_like,,8,16.0,0.003,student_t,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,capacity_beta_like,,8,16.0,0.003,laplace,
0.911984014947937,1.1117599730574654,0.9977989964104065,MB-VIB,capacity_beta_like,,8,16.0,0.003,laplace,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,capacity_beta_like,,8,16.0,0.01,student_t,
1.4782808335614641,1.8324797205750678,0.9940203324792724,MB-VIB,capacity_beta_like,,8,16.0,0.01,student_t,
0.29670116454338813,0.3641442568196266,0.9997638730201193,MB-GIB,capacity_beta_like,,8,16.0,0.01,laplace,
1.0289335113887597,1.1862527178556173,0.9974941612329071,MB-VIB,capacity_beta_like,,8,16.0,0.01,laplace,
0.5455482862914176,0.6907895342644544,0.9991502519408832,MB-GIB(misspec),mb_misspec,,8,,,,drop_one
2.014581269911906,2.489031565795559,0.9889678669326569,MB-VIB(misspec),mb_misspec,,8,,,,drop_one
0.2968908424492032,0.3683560353465698,0.999758379230667,MB-GIB(misspec),mb_misspec,,8,,,,add_nonmb
1.6554542779345598,1.9464361524932006,0.993253492495777,MB-VIB(misspec),mb_misspec,,8,,,,add_nonmb
0.8333434056759821,1.0324028707851314,0.9977509932284568,MB-GIB,scope,parent,9,,,,
1.3813764048492772,1.7696026037499253,0.9933923983445764,MB-VIB,scope,parent,9,,,,
0.8091037317498977,1.0060924410077277,0.9978641628895478,BN,scope,parent,9,,,,
3.2600053518736245,4.327019027698224,0.9604933717304502,PureDNN,scope,parent,9,,,,
3.529942096338911,4.1729401963636565,0.9632568253124799,IIB-style,scope,parent,9,,,,
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,scope,mb,9,,,,
2.1622224331207622,2.530233730368018,0.9864912974806613,MB-VIB,scope,mb,9,,,,
46.86293397254056,51.36847432992389,-4.5678264569749905,BN,scope,mb,9,,,,
3.933526622610621,4.636996478001959,0.9546303020341362,PureDNN,scope,mb,9,,,,
2.2324364824131577,2.572979170912424,0.9860310135210333,IIB-style,scope,mb,9,,,,
0.3266146250814981,0.41118672711420734,0.9996432446202228,MB-GIB,scope,global,9,,,,
2.7967504116544486,3.172945268080222,0.9787569183880024,MB-VIB,scope,global,9,,,,
46.86293397254056,51.36847432992389,-4.5678264569749905,BN,scope,global,9,,,,
1.0929505328562976,1.2972153332384873,0.9964492793742175,PureDNN,scope,global,9,,,,
1.865595139564756,2.17135247762828,0.9900516051678157,IIB-style,scope,global,9,,,,
0.3290652193037817,0.4129344761344833,0.9996402053976136,MB-GIB,capacity_beta_like,,9,4.0,0.001,student_t,
2.5697558200733503,3.054785008570271,0.9803096399615723,MB-VIB,capacity_beta_like,,9,4.0,0.001,student_t,
